,Sentiment,Polarity
58,0.21666666666666667,0.525
59,0.10951388888888891,0.5301325757575758
60,0.10349130036630035,0.4991163003663004
61,0.14305555555555557,0.5466099773242631
62,0.2209325396825397,0.5381944444444444
63,-0.24047619047619045,0.6965608465608466
64,-0.011458333333333341,0.5341145833333334
65,-0.030555555555555558,0.30833333333333335
66,0.061070341973956443,0.5217883655835461
67,0.036111111111111094,0.5027777777777778
68,0.29188311688311686,0.6651205936920224
69,-0.0018140589569160914,0.38072562358276635
70,0.1479166666666667,0.5552083333333334
71,-0.09479993386243389,0.5399801587301588
72,0.12352941176470589,0.4735294117647058
73,0.1301136363636364,0.5303030303030304
74,0.1716666666666667,0.7075925925925927
75,0.05589285714285713,0.5180952380952382
76,0.11086309523809523,0.41666666666666663
77,0.3275,0.5700000000000002
78,0.2713288288288288,0.5997972972972976
79,0.2852941176470588,0.5220588235294118
80,0.36321428571428577,0.5814285714285713
81,0.12544444444444444,0.6120555555555556
82,-0.0066666666666666576,0.4836111111111111
83,-0.13687499999999997,0.6327777777777778
84,0.3564553964553965,0.6438080438080438
85,-0.05660577589465726,0.5874999999999999
86,0.2436965811965812,0.5720085470085471
87,0.05583333333333334,0.6316666666666667
88,0.23490196078431372,0.6219607843137256
89,-0.24907407407407411,0.575925925925926
90,0.05131578947368424,0.5890350877192982
91,0.07453703703703703,0.6111111111111112
92,0.15382860370710782,0.38509803921568636
93,0.08480269730269727,0.5681152181152181
94,0.09107142857142858,0.4946428571428572
95,0.03326539855072464,0.49202898550724644
96,0.16944444444444443,0.49722222222222223
97,-0.24583333333333332,0.625
98,-0.11770833333333335,0.5659722222222222
99,-0.05,0.6720833333333334
100,0.021275252525252523,0.5017550505050505
101,0.02290638745458023,0.5143234844138458
102,0.2072222222222222,0.5883333333333334
103,0.1780681818181818,0.5719444444444445
104,-0.25,0.42857142857142855
105,0.3474025974025974,0.6168628246753247
106,0.3640625,0.5988095238095238
107,0.07500000000000002,0.5897058823529412
108,-0.06186965811965808,0.5381410256410255
109,0.1844963369963369,0.578186813186813
110,-0.19698412698412696,0.5401851851851852
111,-0.11780303030303031,0.6109848484848484
112,-0.0019451269451269404,0.5247747747747749
113,0.4,0.5
114,0.3678571428571429,0.5642857142857143
115,0.16870802620802622,0.5769369369369369
116,0.19464285714285715,0.3569444444444444
117,0.1475,0.5
118,-0.08291666666666667,0.4995833333333334
119,0.1671875,0.32916666666666666
120,-0.16395833333333332,0.61625
121,-0.025781250000000002,0.4874131944444444
122,-0.15499999999999997,0.5283333333333333
123,0.29834183673469383,0.5815051020408164
124,0.10273351648351647,0.5226515567765568
125,-0.0943195909992785,0.5519435425685427
126,0.07124262101534828,0.500642463597009
127,0.0412770562770563,0.5457251082251082
128,-0.10535714285714286,0.393452380952381
129,0.1196078431372549,0.5248366013071896
130,0.20598958333333336,0.49166666666666664
131,0.0443158436213992,0.5353909465020575
132,0.10211640211640212,0.3748015873015873
133,0.22914910382015644,0.5308659907344118
134,0.2563997933884297,0.582121212121212
135,-0.4583333333333333,0.8333333333333334
136,0.04788720538720539,0.4088552188552189
137,-0.010597826086956518,0.5804347826086956
138,0.13498015873015873,0.3883730158730159
139,0.2346938775510204,0.6215986394557823
140,0.04151515151515152,0.5400000000000001
141,0.1868293650793651,0.4443373015873016
142,-0.14788359788359787,0.6901455026455026
143,0.3150793650793651,0.5097222222222222
144,-0.11056547619047619,0.4623511904761905
145,0.022744444444444428,0.5550555555555556
146,-0.0818181818181818,0.5222222222222223
147,-0.054369918699186975,0.5889430894308942
148,0.043681318681318665,0.3525641025641026
149,-0.07109375000000001,0.5125
150,0.16111111111111112,0.3962962962962963
151,0.17376543209876544,0.4169753086419753
152,-0.10503968253968252,0.5315079365079366
153,0.1845061728395062,0.520679012345679
154,0.07336309523809527,0.5329241071428572
155,-0.019999999999999993,0.5611111111111112
156,0.06387520525451562,0.5238095238095238
157,0.1490530303030303,0.37447916666666664
158,0.06395476504172158,0.3508838383838384
159,0.07812121212121212,0.5168484848484848
160,0.09059829059829061,0.5226495726495727
161,0.08837448559670784,0.3415637860082305
162,0.19010416666666669,0.5328125
163,0.13504901960784313,0.5759803921568627
164,0.28421052631578947,0.5210526315789473
165,0.061742424242424244,0.47878787878787876
166,0.07825330687830692,0.4185502645502646
167,-0.020312499999999983,0.5541666666666667
168,0.2866496598639456,0.5486394557823129
169,0.11584821428571429,0.40468750000000003
170,-0.10569470212327355,0.6015306122448978
171,-0.17384403036576945,0.4758109040717736
172,0.23639204545454545,0.6073288690476191
173,0.07500000000000002,0.4875
174,0.04002367424242424,0.36557196969696976
175,-0.01803977272727273,0.5518465909090909
176,0.11067736185383246,0.5134833630421864
177,-0.13541666666666666,0.5194444444444445
178,0.17564102564102563,0.5532051282051282
179,-0.0009615384615384475,0.4676282051282052
180,0.012001287001287,0.4828828828828829
181,-0.06521997929606625,0.5367908902691514
182,0.28840440605146483,0.5345548242607066
183,-0.02193223443223443,0.3694139194139194
184,0.11876026272577997,0.4351395730706076
185,0.35687003968253966,0.7433531746031746
186,0.15454545454545457,0.40151515151515155
187,0.004824561403508776,0.5471491228070176
188,0.19722222222222227,0.5972222222222222
189,-0.20416666666666664,0.6041666666666666
190,0.03022198501650557,0.48707031172784615
191,0.13890151515151514,0.36999999999999994
192,0.5288888888888889,0.5533333333333332
193,-0.12856691919191923,0.5656565656565656
194,-0.0821875,0.76
195,0.007496392496392496,0.5812121212121213
196,0.06999999999999999,0.7024999999999999
197,0.1210144927536232,0.4028985507246377
198,-0.0393402777777778,0.6610416666666666
199,0.2692307692307692,0.5615384615384615
200,0.14748803827751197,0.616866028708134
201,0.051274651274651264,0.5645382395382395
202,0.056249999999999994,0.43749999999999994
203,0.05080691367456074,0.5103986291486291
204,0.13425662878787878,0.49011882215007213
205,0.19425347222222222,0.3765798611111112
206,0.35000000000000003,0.5227272727272728
207,0.11673076923076925,0.629380341880342
208,-0.21969696969696964,0.5075757575757577
209,0.2759259259259259,0.3574074074074074
210,-0.27233796296296303,0.5074074074074075
211,0.011977217697556669,0.48834244851194003
212,-0.0761574074074074,0.5578703703703705
213,0.07992857142857143,0.6036428571428571
214,0.274429786929787,0.5546725296725293
215,-0.20930735930735925,0.548051948051948
216,0.2942632575757575,0.6052505411255411
217,0.22017543859649125,0.46842105263157885
218,-0.0527116402116402,0.4398148148148147
219,-0.018749999999999992,0.5479166666666667
220,0.02864583333333334,0.5609375000000001
221,0.23901515151515149,0.5359307359307359
222,0.30793800539083566,0.42857592093441155
223,-0.35000000000000003,0.6166666666666667
224,0.2861111111111111,0.4833333333333334
225,-0.12071678321678322,0.49857226107226116
226,0.08549027137736814,0.4560803891449053
227,0.1142773892773893,0.674009324009324
228,0.13982683982683985,0.5221981721981722
229,0.025174825174825166,0.5323426573426573
230,-0.08576241134751772,0.6114361702127661
231,0.1590347923681257,0.3976711560044893
232,0.17634779750164364,0.5352399737015121
233,0.0651515151515152,0.4757575757575758
234,0.30000000000000004,0.7749999999999999
235,-0.009523809523809521,0.49083333333333334
236,-0.06041666666666666,0.5041666666666667
237,0.07958333333333333,0.4739969135802468
238,-0.24867424242424238,0.49772727272727263
239,-0.024206349206349183,0.4301020408163264
240,-0.25625,0.5115740740740741
241,-0.03101449275362318,0.456231884057971
242,-0.13999999999999996,0.41666666666666663
243,-0.01681133492357982,0.5318023529758225
244,0.2290903540903541,0.6199938949938949
245,0.11878265412748175,0.5286050156739811
246,0.3675,0.46333333333333326
247,0.4508207070707071,0.6675505050505052
248,-0.06510416666666667,0.5811458333333334
249,0.5916666666666667,0.5074074074074074
250,0.33268633540372666,0.55527950310559
251,0.22436507936507935,0.4961111111111112
252,0.005701754385964921,0.47807017543859653
253,0.23593750000000002,0.5390625
254,-0.21341145833333336,0.6166666666666667
255,0.13056523022432115,0.5067547772093226
256,-0.10948067632850238,0.6118357487922704
257,0.3104497354497355,0.5701851851851852
258,0.15566233766233767,0.5646753246753247
259,0.2619682042095835,0.604351395730706
260,-0.058385241301907975,0.5345238095238096
261,-0.10382882882882881,0.5418918918918919
262,0.03512400793650793,0.4716666666666667
263,0.008620689655172402,0.5155172413793104
264,-0.03735119047619047,0.37440476190476185
265,0.25698529411764715,0.5055147058823529
266,-0.12912306201550386,0.5483720930232557
267,0.33148148148148154,0.6564814814814816
268,0.10914445203918888,0.40096605149236725
269,0.17325680272108848,0.4572619047619046
270,0.041480213626952755,0.5049430641821946
271,0.3209090909090909,0.5995454545454545
272,0.46875,0.7749999999999999
273,0.09403891859774213,0.5345977878330821
274,0.19240740740740742,0.600568783068783
275,0.11293402777777782,0.49019097222222235
276,0.08141199226305607,0.5219148936170213
277,0.103125,0.56171875
278,-0.04742965367965369,0.5803030303030302
279,0.22382716049382717,0.5196913580246912
280,0.04633293063525621,0.44487868720426854
281,-0.031119791666666667,0.47751736111111115
282,0.1432371794871795,0.43369658119658117
283,0.03848708762501866,0.524918644573817
284,0.12222222222222227,0.3597222222222222
285,-0.27619047619047615,0.642857142857143
286,0.04131510416666667,0.4858333333333334
287,-0.03024691358024691,0.5589506172839506
288,-0.06314102564102565,0.40384615384615385
289,-0.15,0.51
290,0.41529629629629633,0.6445925925925927
291,0.13724489795918365,0.3681972789115647
292,0.2214285714285714,0.4499999999999999
293,-0.21159090909090905,0.6854545454545454
294,0.2,0.575
295,-0.0044379251700680305,0.5541615646258503
296,-0.03928571428571428,0.4761904761904762
297,0.3256944444444445,0.45347222222222233
298,0.19358465608465608,0.5280753968253968
299,0.10843596059113302,0.44118773946360157
300,0.18635531135531133,0.6464285714285715
301,-0.4065104166666667,0.5861111111111112
302,0.09424603174603173,0.4902777777777777
303,0.13284313725490196,0.5019607843137255
304,-0.09246529332736225,0.486774145394835
305,0.0681992337164751,0.5413191023535852
306,0.11562601230968579,0.4708475056689343
307,0.08106680843522947,0.5167269183058658
308,0.16797619047619047,0.48349206349206353
309,0.2842222222222222,0.5853333333333334
310,-0.039682539682539666,0.44603174603174606
311,0.07652334152334152,0.47854627354627355
312,0.10401296296296297,0.35979259259259255
313,0.14077651515151518,0.586111111111111
314,-0.2833333333333333,0.3333333333333333
315,0.025201612903225805,0.475768049155146
316,-0.06030328798185938,0.3948412698412699
317,-0.021919191919191918,0.49532828282828284
318,0.13389705882352942,0.4971311858076563
319,0.39166666666666666,0.6357142857142856
320,-0.009615384615384599,0.5888888888888888
321,0.193089013383131,0.5471210706504823
322,0.03333333333333336,0.5950000000000001
323,0.2469298245614035,0.5513157894736842
324,0.0967948717948718,0.46858974358974365
325,0.1768707482993197,0.5077097505668935
326,0.1667948717948718,0.45102564102564113
327,-0.023376623376623384,0.35714285714285715
328,0.08579545454545454,0.4193181818181818
329,0.09801587301587303,0.5366181657848323
330,-0.2357142857142857,0.35357142857142854
331,0.16113068181818183,0.35414393939393934
332,0.21894791666666666,0.5718333333333334
333,-0.10543478260869568,0.5539337474120084
334,0.14355969551282052,0.41179887820512817
335,0.173163961038961,0.5567077922077923
336,-0.23823529411764705,0.7137254901960784
337,0.10691515151515153,0.42938383838383837
338,-0.030717054263565892,0.5484496124031009
339,0.1396013708513709,0.4951118326118328
340,-0.01597222222222222,0.6055555555555556
341,0.2642857142857143,0.6214285714285713
342,-0.6799999999999999,0.8800000000000001
343,0.1942753623188406,0.47818840579710153
344,0.17307738095238093,0.4672976190476191
345,0.04268018018018021,0.4249276061776062
346,0.06814814814814818,0.6074897119341565
347,0.12993197278911564,0.6049319727891157
348,-0.07730158730158732,0.5701587301587301
349,0.12715419501133787,0.4201247165532879
350,0.3125,0.25
351,0.2386458333333333,0.5669444444444445
352,-0.2842592592592592,0.5972222222222221
353,0.12954545454545452,0.5340909090909091
354,-0.01771929824561404,0.582719298245614
355,0.09875900851042897,0.5377867965367965
356,0.4265625,0.8375
357,0.22000000000000003,0.6
358,0.1872222222222222,0.5161111111111111
359,-0.11488095238095242,0.5655505952380954
360,0.015000000000000003,0.4175000000000001
361,-0.1428628389154705,0.75414673046252
362,0.25488372093023254,0.5660077519379846
363,-0.019533648170011794,0.5698661944116488
364,0.13030303030303028,0.41818181818181815
365,-0.23749999999999996,0.5222222222222221
366,0.11607142857142855,0.562562656641604
367,0.07430555555555556,0.4157638888888889
368,0.3126333333333334,0.6561333333333335
369,0.2044421487603306,0.45
370,0.1900375939849624,0.5387218045112782
371,-0.02586419753086419,0.441604938271605
372,-0.2229166666666667,0.48083333333333333
373,0.07732843137254901,0.5063375350140057
374,0.17872093023255814,0.5884108527131782
375,0.1610955215419501,0.46476332199546505
376,-0.0625668449197861,0.5355614973262033
377,0.009316134316134317,0.4671171171171172
378,0.01828136810279672,0.5811318972033257
379,0.18733428030303031,0.39593750000000005
380,-0.1819444444444444,0.6283333333333333
381,0.1755952380952381,0.4880952380952381
382,0.41333333333333333,0.6433333333333332
383,0.275,0.5625
384,-0.013333333333333332,0.5801207729468599
385,-0.03137254901960785,0.50718954248366
386,0.0706845238095238,0.5452380952380952
387,0.12704670329670328,0.5207585470085471
388,0.10555555555555553,0.7333333333333334
389,0.3879464285714285,0.5341517857142857
390,0.04895833333333332,0.31805555555555554
391,0.1391774891774892,0.42090187590187583
392,0.032913165266106444,0.6757703081232495
393,-0.15384615384615388,0.5641025641025641
394,0.08838311688311686,0.6072770562770563
395,0.5057142857142857,0.6121428571428571
396,0.1510989010989011,0.6141025641025641
397,0.09489669421487602,0.4896556473829202
398,-0.08108974358974361,0.49262820512820504
399,0.10313852813852814,0.5336580086580086
400,0.065625,0.6354166666666667
401,0.4453125,0.5812499999999999
402,-0.0059523809523809494,0.3535
403,0.1042464114832536,0.4549441786283892
404,0.0685,0.5485
405,0.14144198193111238,0.521902252337035
406,0.37656453634085213,0.7170225563909775
407,0.024282296650717693,0.5662280701754386
408,0.008166666666666664,0.664
409,0.2263955026455027,0.5117354497354498
410,0.1279443955291413,0.5199855699855699
411,-0.011067708333333332,0.41640625
412,0.30741071428571426,0.5571428571428572
413,-0.1083333333333333,0.47261261261261267
414,0.176007326007326,0.34102564102564104
415,0.3744318181818182,0.5136363636363636
416,0.14232112794612795,0.4802448092031425
417,0.05988758238758236,0.6315972465972468
418,0.035449735449735446,0.3441798941798942
419,0.14282407407407408,0.43796296296296294
420,0.13559299895506793,0.5418897194759262
421,0.2107142857142857,0.5542857142857144
422,-0.17021164021164015,0.5256393298059965
423,0.12107142857142855,0.4947857142857143
424,-0.04087301587301587,0.47341269841269845
425,0.17719298245614032,0.5919298245614035
426,0.028333333333333335,0.3198095238095238
427,0.07615384615384616,0.6602564102564104
428,0.08928571428571429,0.525
429,-0.00024801587301587013,0.4022073412698412
430,0.11056707629288276,0.5242191500256019
431,-0.005333333333333337,0.5959999999999999
432,0.14711538461538462,0.5769230769230769
433,0.15930555555555553,0.5599999999999999
434,0.027316602316602327,0.3192084942084941
435,0.1594933712121212,0.5542140151515151
436,-0.08333333333333333,0.3333333333333333
437,0.08,0.17333333333333334
438,0.22999999999999998,0.55
439,0.043333333333333335,0.5104761904761904
440,0.14105405910961466,0.4441872427983539
441,0.27295665922619045,0.620673363095238
442,0.3739682539682539,0.5421031746031747
443,0.27312499999999995,0.5441666666666667
444,0.10637755102040816,0.40926870748299315
445,-0.12010920010920013,0.4860690398190398
446,-0.20859375000000002,0.678125
447,0.17205026455026454,0.5385714285714286
448,0.2447777777777778,0.5613888888888889
449,0.305420321637427,0.7269883040935669
450,0.002721088435374145,0.5184807256235827
451,-0.15266666666666662,0.7126666666666667
452,-0.255,0.525
453,0.02948717948717949,0.5413461538461538
454,0.03970588235294119,0.5050933706816059
455,0.25297619047619047,0.4276785714285714
456,-0.09999999999999994,0.6633333333333333
457,-0.014365840800560088,0.49707559860102235
458,0.20779761904761906,0.4774087301587302
459,0.2889914772727273,0.6237215909090909
460,-0.03166666666666666,0.4533333333333333
461,0.14404761904761906,0.7119047619047619
462,0.0392416225749559,0.4195767195767196
463,0.12162257495590831,0.42843033509700174
464,-0.1710714285714286,0.557063492063492
465,-0.036858974358974346,0.5166666666666667
466,0.1274425287356322,0.5406609195402298
467,0.06651785714285718,0.5110119047619047
468,0.19919642857142858,0.5247380952380952
469,0.19546296296296298,0.5707407407407405
470,-0.068328373015873,0.6277777777777778
471,0.03811728395061728,0.40169753086419757
472,0.1261111111111111,0.6048148148148147
473,0.1878685897435897,0.508009768009768
474,-0.17525641025641026,0.4348717948717947
475,0.047916666666666635,0.5458333333333334
476,0.17563025210084035,0.551470588235294
477,0.5944444444444444,0.6166666666666667
478,0.02776785714285714,0.4899702380952381
479,0.17125661375661372,0.3995965608465608
480,0.3560606060606061,0.4337878787878788
481,-0.047619047619047616,0.5396825396825398
482,0.02179487179487179,0.5939102564102564
483,0.38333333333333336,0.7083333333333334
484,0.012499999999999997,0.5406249999999999
485,0.12724867724867728,0.38313492063492066
486,0.37677083333333333,0.7125
487,0.205,0.61
488,-0.05325255102040817,0.43297193877551027
489,0.12672619047619046,0.553392857142857
490,-0.10103615520282189,0.5049514991181658
491,0.239642456309123,0.575998075998076
492,0.24706790123456782,0.558395061728395
493,0.23188303099017382,0.48794406651549516
494,0.098859126984127,0.526736111111111
495,0.31464646464646473,0.533080808080808
496,0.10247874149659861,0.5663378684807258
497,-0.19583333333333336,0.6285714285714287
498,0.1378787878787879,0.47171717171717165
499,-0.3812169312169313,0.619429747207525
500,-0.11880208333333331,0.679375
501,0.1687254901960784,0.35003267973856217
502,0.21944444444444444,0.5682098765432099
503,0.4627551020408164,0.549829931972789
504,0.05351731601731605,0.41547619047619055
505,0.39999999999999997,0.6444444444444445
506,0.1391069788797062,0.3808080808080808
507,0.23637152777777776,0.4749305555555556
508,0.05045731707317072,0.5034552845528455
509,-0.08593749999999997,0.38437499999999997
510,0.13822544642857143,0.5142857142857142
511,0.09215986394557822,0.547517006802721
512,0.13636363636363635,0.5
513,0.017892953929539296,0.3549728997289973
514,0.07526185500323428,0.452838732149077
515,-0.06666666666666664,0.6944444444444445
516,-0.04078947368421052,0.519078947368421
517,0.11135802469135804,0.4276543209876544
518,0.4469919786096257,0.7355614973262031
519,0.010795454545454539,0.3693181818181818
520,0.39083333333333337,0.5438888888888888
521,0.07542162698412701,0.4189608134920635
522,0.05,0.36666666666666664
523,0.21270114942528734,0.5447290640394088
524,0.11323529411764705,0.5352941176470588
525,0.039575289575289566,0.5505791505791506
526,0.15000000000000002,0.6008333333333333
527,0.15689513477975017,0.5954930966469428
528,0.3358974358974359,0.7141025641025641
529,-0.3830882352941176,0.5865196078431373
530,0.17701431284764615,0.46828765884321444
531,0.14010416666666667,0.5210937499999999
532,0.12741935483870967,0.4945852534562213
533,0.038888888888888896,0.412962962962963
534,0.384375,0.5666666666666667
535,0.35882352941176476,0.5401960784313724
536,0.001984126984126987,0.4617063492063492
537,0.2928571428571429,0.5543650793650793
538,0.3400814536340852,0.6012531328320802
539,0.1654629833443392,0.6103685768092548
540,0.33115384615384613,0.5282967032967032
541,0.425,0.725
542,0.12672387136672852,0.4778834260977117
543,0.194040404040404,0.5284511784511784
544,0.2805555555555555,0.40277777777777785
545,0.11949074074074077,0.548148148148148
546,0.35000000000000003,0.42500000000000004
547,0.29858024691358026,0.5726116990005877
548,0.0,0.5046296296296297
549,0.16456790123456794,0.6125925925925925
550,0.08213474025974028,0.4229491341991341
551,-0.17506025867136976,0.5443151087595531
552,-0.17878787878787877,0.5036796536796536
553,0.059895833333333315,0.40364583333333337
554,0.27579365079365087,0.5950176366843034
555,0.18712606837606835,0.4009081196581197
556,0.0756336405529954,0.6028417818740399
557,0.09801106301106302,0.5309603976270645
558,0.07708333333333332,0.3101190476190476
559,-0.0029761904761904747,0.5091758241758241
560,0.12631313131313132,0.36363636363636365
561,0.17980644638807905,0.5152615808228054
562,0.12495917824865191,0.5659774436090227
563,0.07916666666666666,0.5277777777777777
564,0.19603324915824916,0.4385521885521884
565,0.05647058823529411,0.5305882352941177
566,0.10187074829931975,0.5947619047619046
567,0.1596938775510204,0.4275510204081633
568,0.1431818181818182,0.4659090909090909
569,0.10216883116883117,0.5064199134199133
570,0.5625,0.7958333333333334
571,-0.024848484848484852,0.48117845117845115
572,0.4753968253968254,0.7111904761904763
573,0.23055555555555557,0.4092592592592592
574,0.37859649122807015,0.6323684210526315
575,0.4986111111111111,0.7166666666666668
576,0.33019480519480515,0.5220779220779221
577,-0.20297619047619048,0.7476190476190475
578,0.21549019607843137,0.5239705882352941
579,0.013430059523809521,0.531312003968254
580,0.13749999999999998,0.5229166666666667
581,0.22023809523809523,0.3642857142857143
582,0.2524643087409045,0.6335313622547665
583,0.21423076923076925,0.4196153846153846
584,0.04737004188223701,0.4356174990321332
585,0.5229308390022676,0.7080498866213152
586,0.14615149055489968,0.6272776465958284
587,-0.1096153846153846,0.4224358974358975
588,0.19583333333333333,0.5041666666666667
589,0.12567567567567567,0.48870656370656357
590,0.26081453634085217,0.5956892230576442
591,0.26203703703703696,0.599647266313933
592,-0.026010101010101015,0.5851010101010101
593,-0.20999999999999996,0.6066666666666667
594,0.2499278499278499,0.5207070707070707
595,0.009001782531194298,0.41029411764705886
596,0.06594387755102041,0.5995748299319728
597,-0.09886695906432748,0.5239766081871347
598,0.17177331349206346,0.44059027777777776
599,-0.03773809523809524,0.47666666666666657
600,0.2417887667887667,0.6013125763125762
601,0.2907467532467532,0.5388528138528139
602,0.07840093696258081,0.5409298464092985
603,0.15957070707070709,0.46671717171717164
604,0.07458188153310107,0.4848199767711963
605,0.2688552188552189,0.5616161616161617
606,0.26575892857142863,0.5347301587301587
607,0.0514705882352941,0.6588235294117648
608,0.24434343434343428,0.6058417508417508
609,0.06870255348516217,0.6271221532091097
610,0.1078125,0.4041666666666667
611,0.2702380952380952,0.5764285714285715
612,-0.04499999999999999,0.5268518518518519
613,0.21931818181818183,0.4227272727272728
614,-0.0026435574229691718,0.5461134453781513
615,0.04052380952380954,0.43323809523809526
616,0.16854166666666665,0.5479974489795917
617,0.41250000000000003,0.6187499999999999
618,0.04124999999999999,0.555
619,-0.011688311688311687,0.5725829725829726
620,0.22307692307692312,0.6538461538461539
621,0.505,0.9099999999999999
622,0.11123737373737376,0.4511814574314575
623,-0.12308407738095238,0.6205357142857143
624,0.31774149053560824,0.5789406671759614
625,0.19999999999999998,0.4666666666666666
626,0.018665223665223666,0.5763876863876864
627,-0.10250000000000005,0.5996874999999999
628,0.1434409310496267,0.4757290294246817
629,0.425,0.225
630,0.07026143790849675,0.5709150326797385
631,0.07939393939393939,0.6112121212121211
632,0.17773122710622707,0.5377472527472528
633,-0.030243877127438763,0.6201440530550116
634,0.1403333333333333,0.30100000000000005
635,0.2982142857142857,0.44285714285714295
636,-0.05619429590017827,0.6279411764705882
637,0.0871078431372549,0.4127941176470588
638,0.10553274682306939,0.5366589861751152
639,0.015789473684210534,0.45700710108604853
640,-0.043750000000000004,0.5187499999999999
641,-0.24520308123249301,0.439390756302521
642,0.11074380165289256,0.49863734750098393
643,0.14375000000000002,0.6
644,0.32403846153846155,0.6197802197802198
645,-0.036378205128205124,0.4442307692307692
646,0.18816428571428573,0.5016476190476191
647,-0.28974358974358977,0.5794871794871794
648,0.12756410256410255,0.40940170940170945
649,0.031060606060606066,0.5803030303030303
650,-0.0900560224089636,0.70406162464986
651,-0.1724489795918367,0.7239795918367348
652,0.2349225427350427,0.4455128205128206
653,0.13055555555555556,0.5287037037037037
654,0.2511904761904762,0.6169172932330826
655,-0.07742618492618493,0.5974786324786323
656,0.17578238834336393,0.5356567416323512
657,0.25046130952380957,0.4438095238095238
658,-0.425,0.5142857142857143
659,0.04953917050691244,0.5747183819764464
660,-0.10833333333333332,0.5375
661,0.03045634920634921,0.38902116402116405
662,0.01891821946169772,0.6523291925465838
663,0.18030303030303033,0.5229545454545453
664,0.16731884057971017,0.5484782608695653
665,0.0423076923076923,0.26794871794871794
666,0.15651234567901234,0.5318650793650793
667,-0.0059615384615384496,0.5902564102564103
668,0.009060846560846545,0.5019400352733686
669,0.019093567251461992,0.4324853801169591
670,0.15092261904761903,0.5189880952380952
671,0.1476814058956916,0.44594954648526075
672,0.07386363636363637,0.5397727272727273
673,0.100625,0.39125
674,0.05868990658464344,0.5727967646388699
675,-0.05145833333333335,0.4255555555555555
676,-0.12475369458128077,0.5366584564860426
677,0.13705357142857144,0.5522440476190477
678,0.24404761904761907,0.613095238095238
679,0.13777777777777778,0.42784722222222227
680,0.16946386946386946,0.408041958041958
681,0.3503472222222222,0.5819444444444445
682,0.16477777777777777,0.3124444444444444
683,0.009499825571254145,0.5740493633350777
684,0.10971320346320346,0.5033041788143828
685,-0.24092261904761902,0.6029761904761904
686,0.10873015873015873,0.5281746031746032
687,0.03588709677419354,0.5120967741935484
688,0.21666666666666667,0.4388888888888889
689,0.17341269841269838,0.41547619047619044
690,0.019583333333333314,0.4883333333333334
691,0.31666666666666665,0.5225000000000001
692,-0.11666666666666665,0.26666666666666666
693,0.1472517730496454,0.48829787234042554
694,0.12958074534161493,0.5606625258799172
695,-0.06284722222222221,0.5437500000000001
696,0.07261494252873563,0.6061111111111113
697,0.18606481481481482,0.5737037037037036
698,0.14363809523809523,0.45525714285714286
699,0.16087768440709618,0.5031979458450048
700,0.16482401656314696,0.5438106740280653
701,-0.14444444444444443,0.6807539682539684
702,0.2040327380952381,0.5819494047619046
703,0.04,0.47000000000000003
704,0.3335714285714286,0.4971428571428572
705,0.29,0.5
706,0.09571428571428571,0.48976190476190484
707,-0.13230392156862744,0.42377450980392156
708,0.28686868686868683,0.7055555555555555
